SK_ID_CURR,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_BIRTH,DAYS_EMPLOYED,CNT_CHILDREN,NAME_FAMILY_STATUS,NAME_EDUCATION_TYPE,NAME_INCOME_TYPE,TARGET,CREDIT_INCOME_RATIO,ANNUITY_INCOME_RATIO,AGE,YEARS_EMPLOYED
101270,95713,767371,26097,7294,4014,1,Married,Incomplete Higher,Working,1,8.017416652,0.272658886,19,10
101271,238335,1165793,43847,7518,3538,1,Married,Higher,Working,1,4.891404955,0.18397214,20,9
101272,95418,1471760,44512,15682,2265,0,Single,Incomplete Higher,Working,1,15.42434342,0.466494791,42,6
101273,148232,147980,4809,16512,3259,0,Single,Secondary,Pensioner,0,0.998299962,0.032442388,45,8
101274,183038,507367,23191,13759,6231,1,Single,Higher,Working,0,2.771921677,0.126700467,37,17
101275,188383,341851,22267,14583,6267,2,Single,Secondary,Commercial,0,1.814659497,0.118200687,39,17
101276,278722,214329,8206,9426,2096,1,Married,Secondary,Working,0,0.768970515,0.029441522,25,5
101277,152079,262354,22057,9698,8760,1,Single,Secondary,Working,0,1.725116551,0.145036461,26,24
101278,222053,1114791,29992,10350,2446,2,Married,Secondary,Working,1,5.020382521,0.135066853,28,6
101279,96242,316573,47514,11650,7107,0,Single,Secondary,Working,0,3.28934353,0.493692982,31,19
101280,198589,1223106,16995,22904,2524,0,Married,Lower,Working,1,6.158981615,0.085578758,62,6
101281,49257,182241,49803,13199,11114,1,Married,Secondary,Pensioner,0,3.699799013,1.011084719,36,30
101282,164353,143731,45439,8441,6146,0,Single,Secondary,Pensioner,1,0.874526172,0.276471984,23,16
101283,283579,458830,14210,17831,6682,1,Widow,Secondary,Working,0,1.617997101,0.050109493,48,18
101284,249947,769265,18793,11712,9742,3,Single,Secondary,Working,0,3.077712475,0.07518794,32,26
101285,251758,344384,27270,14306,7618,0,Married,Higher,Unemployed,1,1.367916809,0.108318306,39,20
101286,111357,1479585,6197,12809,10215,1,Widow,Secondary,Working,0,13.28686118,0.055649847,35,27
101287,177732,118688,49321,14263,265,0,Married,Higher,Commercial,1,0.667791956,0.277502082,39,0
101288,223667,313617,8452,19853,4273,0,Single,Secondary,Unemployed,0,1.402160354,0.037788319,54,11
101289,103807,888194,42486,7260,11705,0,Married,Higher,Unemployed,0,8.556205266,0.409278758,19,32
101290,158563,749748,15859,18801,1755,0,Married,Higher,Working,1,4.728391869,0.100017028,51,4
101291,278778,898388,28236,24454,9403,1,Separated,Incomplete Higher,Working,0,3.222592888,0.101284893,66,25
101292,201264,385596,32899,19769,11320,0,Widow,Incomplete Higher,Working,1,1.915871691,0.163461921,54,31
101293,93609,917743,33083,17035,7110,2,Married,Higher,Pensioner,0,9.804003889,0.353416872,46,19
101294,291221,739275,3172,22960,7702,0,Separated,Secondary,Pensioner,1,2.538536026,0.010892072,62,21
101295,268512,1322726,46926,23248,11676,3,Single,Higher,Commercial,0,4.926133655,0.174763139,63,31
101296,273973,1302819,17663,23151,4048,0,Single,Higher,State,0,4.755282455,0.064469857,63,11
101297,174893,1039186,28540,22358,1517,1,Widow,Incomplete Higher,Commercial,0,5.941838724,0.163185491,61,4
101298,135374,603506,20053,23400,11014,3,Single,Secondary,Commercial,0,4.458064325,0.148130365,64,30
101299,44860,1249992,12085,11049,8882,0,Single,Secondary,State,0,27.8642889,0.269393669,30,24
101300,172267,561718,31564,13203,11240,2,Single,Higher,Commercial,0,3.260740595,0.1832272,36,30
101301,97475,28091,25209,7998,4242,0,Married,Secondary,Working,0,0.288186715,0.258620159,21,11
101302,172499,1129027,4981,23868,115,0,Married,Secondary,Working,0,6.545122001,0.02887553,65,0
101303,238118,1030592,22153,19509,2772,1,Married,Secondary,Commercial,0,4.328072636,0.093033706,53,7
101304,143786,23990,6247,19205,11094,2,Single,Higher,Working,0,0.166845173,0.043446511,52,30
101305,27813,357414,11553,14469,6501,2,Married,Lower,Working,0,12.85060943,0.415381297,39,17
101306,51598,871792,21811,14069,11636,1,Separated,Secondary,State,0,16.89584868,0.422710183,38,31
101307,277951,255541,30845,17367,4231,1,Widow,Secondary,Commercial,0,0.919374278,0.110972797,47,11
101308,113106,827513,7135,7129,8587,1,Married,Secondary,Pensioner,1,7.316260853,0.063082418,19,23
101309,247286,671393,6573,19991,3973,0,Separated,Secondary,Working,0,2.715046545,0.026580559,54,10
101310,31745,1423992,14731,22887,4061,1,Married,Higher,Commercial,1,44.85720586,0.464041581,62,11
101311,164097,129932,8189,23956,2739,2,Single,Higher,Working,0,0.791799972,0.049903411,65,7
101312,252732,1044955,15541,11077,1553,1,Single,Secondary,Pensioner,1,4.13463669,0.061492015,30,4
101313,165360,273083,44646,22569,122,0,Single,Higher,Working,0,1.651445331,0.269992743,61,0
101314,109186,1166576,12087,11074,8919,2,Married,Higher,Commercial,0,10.68430019,0.110701006,30,24
101315,233030,564351,47435,23418,6552,1,Single,Secondary,State,1,2.421795477,0.203557482,64,17
101316,219950,498216,3776,10626,8742,1,Married,Secondary,Working,1,2.265132985,0.017167538,29,23
101317,61846,687405,43079,23692,9893,2,Single,Lower,Unemployed,0,11.11478511,0.696552728,64,27
101318,168554,1491561,28564,16207,4072,2,Separated,Secondary,Pensioner,0,8.849158133,0.169464979,44,11
101319,72930,838550,29835,23380,9067,1,Married,Higher,Working,0,11.49801179,0.409090909,64,24
101320,268656,1138279,8697,20234,9171,0,Separated,Secondary,Working,0,4.236938687,0.032372253,55,25
101321,264459,500164,15629,19808,3367,1,Separated,Higher,Working,1,1.891272371,0.059098008,54,9
101322,244695,1468417,9386,18378,6994,2,Single,Higher,Working,0,6.00100942,0.038357956,50,19
101323,73268,294220,18046,18907,10441,2,Married,Higher,Pensioner,0,4.015668505,0.24630125,51,28
101324,232943,1306893,9044,8516,10259,1,Single,Incomplete Higher,Unemployed,0,5.610355323,0.038824949,23,28
101325,278916,1249453,10615,24763,6170,1,Separated,Incomplete Higher,Working,0,4.479674884,0.038058053,67,16
101326,204403,1400285,48802,13890,4477,1,Married,Higher,Working,0,6.850608846,0.238753834,38,12
101327,68901,486725,6060,18927,11375,1,Single,Secondary,Working,1,7.064120985,0.087952279,51,31
101328,214488,830553,11900,22458,10310,0,Single,Secondary,Working,0,3.872258588,0.055480959,61,28
101329,183268,822865,6581,9718,1027,1,Married,Higher,Working,1,4.489954602,0.03590916,26,2
101330,287770,572597,35782,14805,3718,1,Separated,Higher,Working,0,1.989773083,0.124342357,40,10
101331,158496,858900,21173,23463,5690,1,Married,Secondary,Working,0,5.419064204,0.133586967,64,15
101332,295001,442470,13997,7862,8994,0,Widow,Secondary,Commercial,0,1.499893221,0.047447297,21,24
101333,261531,1411978,44403,13440,7698,1,Married,Higher,Commercial,0,5.398893439,0.16978102,36,21
101334,266693,960357,47416,11566,10912,2,Single,Secondary,Working,1,3.600983153,0.177792443,31,29
101335,199362,829837,8148,17604,5993,0,Separated,Secondary,State,0,4.162463258,0.040870377,48,16
101336,46431,989156,19748,8076,7389,3,Single,Higher,Commercial,0,21.30378411,0.425319291,22,20
101337,258360,868659,15022,19869,2628,1,Separated,Higher,Pensioner,0,3.362203902,0.058143675,54,7
101338,46385,922996,21013,16303,4072,2,Married,Secondary,Working,0,19.89858791,0.453012827,44,11
101339,105530,753778,39687,7487,1907,1,Single,Secondary,Pensioner,1,7.142784042,0.376073155,20,5
101340,250983,144883,16886,14729,7510,1,Married,Secondary,Pensioner,0,0.577262205,0.067279457,40,20
101341,225390,1208920,26256,21855,3622,1,Separated,Secondary,Working,1,5.363680731,0.116491415,59,9
101342,263373,1016439,31005,11900,10403,2,Separated,Higher,Working,0,3.859313597,0.117722773,32,28
101343,181779,752852,7638,20933,400,0,Single,Higher,Pensioner,0,4.14157851,0.042018055,57,1
101344,190182,1161618,38419,20805,8253,1,Single,Secondary,Commercial,0,6.107928195,0.202011757,57,22
101345,212860,1107686,34377,15756,9330,1,Married,Secondary,Pensioner,1,5.20382411,0.161500517,43,25
101346,102879,1198627,41708,17719,3569,1,Married,Secondary,State,1,11.65084225,0.405408295,48,9
101347,258260,768461,44116,22491,9420,0,Married,Lower,Commercial,0,2.975532409,0.170820104,61,25
101348,166323,33328,37634,9498,4568,0,Single,Secondary,Working,0,0.200381186,0.22627057,26,12
101349,142413,642199,17755,18467,3670,1,Separated,Incomplete Higher,Working,0,4.509412764,0.124672607,50,10
101350,282670,1328587,24382,7935,9494,2,Married,Incomplete Higher,Unemployed,0,4.700134432,0.086256058,21,26
101351,67837,1112810,23394,10330,7275,1,Widow,Higher,Working,0,16.40417471,0.344856052,28,19
101352,280550,817283,3253,21068,1563,1,Married,Higher,Working,0,2.913145607,0.011595081,57,4
101353,293680,822711,38710,10405,7700,1,Married,Secondary,Commercial,0,2.801385862,0.131810133,28,21
101354,48541,1280711,46098,11959,2059,1,Separated,Higher,Commercial,0,26.38410828,0.949671412,32,5
101355,99083,806881,1864,19440,3241,1,Married,Secondary,Working,0,8.143485764,0.018812511,53,8
101356,54531,343365,35036,20984,4998,1,Widow,Incomplete Higher,Working,1,6.296693624,0.642496928,57,13
101357,290856,880512,41222,24281,2927,2,Separated,Secondary,Working,0,3.027312485,0.14172649,66,8
101358,94744,1140754,14666,24926,5869,2,Married,Higher,Working,1,12.0403825,0.154796082,68,16
101359,272859,1290138,21955,11839,3169,1,Married,Secondary,State,0,4.728222269,0.080462803,32,8
101360,149749,1354590,46138,22851,7463,1,Single,Incomplete Higher,Working,0,9.045736532,0.308102224,62,20
101361,287253,1412286,38997,10967,9665,1,Single,Secondary,Pensioner,0,4.916523065,0.135758373,30,26
101362,251809,390893,17309,20793,7679,0,Single,Higher,State,0,1.552339273,0.068738607,56,21
101363,102503,1177341,5054,9957,9015,1,Single,Secondary,Commercial,0,11.48591749,0.049305874,27,24
101364,274346,1440601,1935,15922,11441,0,Single,Secondary,Working,0,5.251037012,0.007053137,43,31
101365,105708,953377,45940,13275,11287,5,Married,Higher,Working,1,9.018967344,0.434593408,36,30
101366,211184,133389,23778,21064,7407,1,Married,Incomplete Higher,Working,0,0.631624555,0.112593757,57,20
101367,122471,718987,44298,15693,8012,0,Married,Secondary,Working,1,5.870671424,0.361701954,42,21
101368,274225,1250803,49328,7541,5797,1,Single,Incomplete Higher,State,0,4.561228918,0.179881484,20,15
101369,177661,497402,49924,20385,11744,0,Single,Higher,Working,0,2.79972532,0.281007087,55,32
101370,181087,816804,17709,17735,3232,2,Married,Incomplete Higher,State,0,4.510561222,0.097792774,48,8
101371,180081,795074,10726,14884,11963,2,Married,Secondary,Working,1,4.415090987,0.059562086,40,32
101372,213118,265220,41542,9267,1736,2,Married,Secondary,Working,0,1.244474892,0.194924877,25,4
101373,177215,1474793,21245,11108,3348,2,Married,Incomplete Higher,Unemployed,1,8.322055131,0.119882628,30,9
101374,26154,301208,35753,20348,2368,2,Widow,Secondary,Working,0,11.51670873,1.367018429,55,6
101375,172876,755186,15252,14527,10168,0,Married,Higher,Working,1,4.368368079,0.088225086,39,27
101376,84288,805554,22316,15753,4400,4,Married,Secondary,Working,0,9.557161162,0.264758922,43,12
101377,71195,1122007,38371,8075,6833,1,Separated,Secondary,Working,0,15.759632,0.538956387,22,18
101378,201002,1109321,20162,22839,409,0,Widow,Higher,Commercial,0,5.518955035,0.10030746,62,1
101379,184053,1103657,16960,10412,11568,2,Married,Higher,Working,0,5.996408643,0.092147371,28,31
101380,89298,931215,31791,12939,7849,1,Married,Higher,Working,0,10.42817308,0.356010213,35,21
101381,226376,221204,43230,18959,5589,0,Single,Secondary,Working,0,0.977153055,0.190965473,51,15
101382,59499,941297,26216,12327,10249,0,Married,Secondary,Pensioner,0,15.82038354,0.440612447,33,28
101383,189631,1454991,33467,23440,1761,0,Separated,Secondary,Working,0,7.672748654,0.176484857,64,4
101384,265198,605541,47934,13046,7003,0,Married,Secondary,Working,0,2.283354324,0.180747969,35,19
101385,262997,303335,8754,7452,6280,1,Separated,Incomplete Higher,Working,0,1.153378175,0.033285551,20,17
101386,116347,1164662,48014,9922,4384,0,Married,Higher,Working,0,10.01024521,0.412679313,27,12
101387,225735,461285,5078,19581,968,1,Separated,Secondary,Working,1,2.043480187,0.022495404,53,2
101388,42431,979250,13853,22278,11744,0,Married,Incomplete Higher,Working,1,23.07864533,0.326482996,61,32
101389,214555,419758,5042,14450,11329,2,Single,Secondary,Working,0,1.956412109,0.023499802,39,31
101390,142720,429528,15389,8146,11511,0,Married,Higher,Working,1,3.009585202,0.107826513,22,31
101391,69153,443458,31425,23532,5111,3,Single,Secondary,Working,0,6.412708053,0.45442714,64,14
101392,288512,893403,3575,24192,94,1,Single,Higher,Pensioner,0,3.096588703,0.012391166,66,0
101393,196076,623071,40522,18281,9904,0,Widow,Secondary,Commercial,0,3.177701503,0.206664763,50,27
101394,239724,617181,29179,8637,10318,1,Single,Secondary,Working,1,2.57454823,0.121719144,23,28
101395,76985,977892,35754,14409,9540,0,Married,Secondary,Working,0,12.70237059,0.464428135,39,26
101396,128737,163763,19624,19927,7471,2,Single,Secondary,Commercial,1,1.272074073,0.152434809,54,20
101397,232133,1076177,21350,16988,6879,1,Single,Secondary,Pensioner,1,4.636036238,0.091973136,46,18
101398,174470,1040811,27681,11108,10025,1,Separated,Secondary,Working,0,5.965558549,0.158657649,30,27
101399,249465,416236,24988,16751,8784,0,Married,Secondary,State,0,1.668514621,0.100166356,45,24
101400,70861,144227,16470,7487,2419,1,Married,Higher,Working,0,2.035350898,0.232426864,20,6
101401,232977,1003555,25704,9853,7485,1,Married,Secondary,Working,0,4.307528211,0.110328487,26,20
101402,147118,697137,39736,7263,6308,0,Married,Higher,Unemployed,0,4.738624777,0.270096113,19,17
101403,216713,286854,30377,24233,2224,1,Separated,Secondary,Commercial,0,1.323658479,0.140171563,66,6
101404,29078,375858,29572,21105,7061,0,Married,Incomplete Higher,Pensioner,0,12.9258546,1.016988789,57,19
101405,71047,684892,8493,14800,6437,4,Married,Incomplete Higher,Working,0,9.639984799,0.119540586,40,17
101406,255458,665327,5103,17671,9037,1,Widow,Secondary,Working,0,2.604447698,0.019975886,48,24
101407,235048,156094,35844,9668,7471,1,Single,Higher,Commercial,0,0.664094142,0.152496511,26,20
101408,256293,1490255,3994,10379,5214,6,Married,Secondary,Working,0,5.814653541,0.015583726,28,14
101409,137832,735031,4744,13666,5800,0,Separated,Incomplete Higher,Working,0,5.332803703,0.034418713,37,15
101410,145150,797154,48234,24115,11024,1,Married,Higher,Working,0,5.491932484,0.332304513,66,30
101411,177087,872482,48291,17266,4655,1,Widow,Secondary,Working,1,4.926855162,0.272696471,47,12
101412,53320,484083,28332,21094,444,3,Married,Secondary,Working,0,9.078825956,0.531357839,57,1
101413,110827,1399316,6594,20508,11955,1,Widow,Secondary,Commercial,0,12.62612901,0.059498137,56,32
101414,279931,1459089,41299,15270,10807,0,Separated,Secondary,Pensioner,1,5.212316607,0.147532785,41,29
101415,44826,73323,8371,22927,466,2,Single,Higher,Working,0,1.635724803,0.1867443,62,1
101416,120734,1339536,48315,8304,7488,2,Single,Secondary,Commercial,1,11.09493597,0.400177249,22,20
101417,177702,1466494,19028,18731,7057,1,Married,Secondary,Working,0,8.252546398,0.107078142,51,19
101418,249834,423458,36912,7806,5718,0,Married,Secondary,Pensioner,1,1.694957452,0.147746103,21,15
101419,197235,1109417,14990,18159,11754,0,Single,Secondary,Working,1,5.624848531,0.07600071,49,32
101420,118511,395642,47851,14045,8781,1,Single,Secondary,State,0,3.338441157,0.403768427,38,24
101421,293797,203784,17626,22968,3017,0,Married,Incomplete Higher,State,0,0.693621786,0.059993805,62,8
101422,179033,112096,21469,15301,11364,2,Separated,Secondary,Working,1,0.626119207,0.11991644,41,31
101423,101941,1146340,41722,12263,8225,0,Married,Higher,Working,1,11.24513199,0.409275954,33,22
101424,225209,451790,41037,14238,9579,1,Married,Secondary,Unemployed,1,2.006092119,0.182217407,39,26
101425,118818,615032,8130,17871,2720,2,Single,Secondary,Working,0,5.176252756,0.068423976,48,7
101426,172360,819914,7828,16212,7817,0,Married,Higher,Commercial,1,4.756985379,0.04541657,44,21
101427,273627,373226,42612,22853,649,0,Single,Secondary,Unemployed,0,1.363995512,0.155730246,62,1
101428,115081,1057272,47988,24385,11288,0,Single,Secondary,Working,0,9.187198582,0.416993248,66,30
101429,56877,131310,40099,24053,6155,0,Separated,Higher,Pensioner,0,2.308666069,0.705012571,65,16
101430,231957,680673,47165,19323,6677,1,Separated,Secondary,Pensioner,0,2.934479235,0.203335101,52,18
101431,92715,810581,18883,17134,5968,1,Single,Secondary,Commercial,0,8.742716928,0.203667152,46,16
101432,161398,1099316,44059,22987,8356,0,Single,Higher,Working,0,6.811212035,0.272983556,62,22
101433,130091,111611,19542,8126,4227,0,Married,Higher,Working,0,0.857945592,0.150217924,22,11
101434,152632,403172,43932,20013,1222,0,Married,Secondary,Working,0,2.641464437,0.287829551,54,3
101435,103186,473947,11450,16267,9892,0,Single,Secondary,State,1,4.593132789,0.110964666,44,27
101436,182962,480828,21423,15521,8386,1,Married,Secondary,State,0,2.628021119,0.117089888,42,22
101437,171094,778210,3035,15175,2566,1,Single,Secondary,Commercial,0,4.548435363,0.017738787,41,7
101438,90316,333785,45231,22074,1749,1,Married,Higher,Working,0,3.695746047,0.500808273,60,4
101439,48380,450376,41745,17718,5043,1,Married,Incomplete Higher,Working,0,9.309136007,0.862856552,48,13
101440,130198,711673,18241,9365,322,0,Married,Incomplete Higher,State,0,5.466082428,0.140101998,25,0
101441,284500,806849,24154,9153,6721,1,Married,Secondary,Commercial,0,2.836024605,0.084899824,25,18
101442,90326,1166068,26625,15510,7668,1,Separated,Secondary,Pensioner,0,12.90954985,0.294765627,42,21
101443,134994,1083675,45950,18014,8100,1,Separated,Higher,Commercial,1,8.027579004,0.340385499,49,22
101444,240971,1040891,34066,18138,1203,2,Single,Secondary,State,0,4.319569575,0.141369708,49,3
101445,298226,758494,34691,12841,4061,1,Single,Higher,Commercial,0,2.543353028,0.116324532,35,11
101446,282805,428177,14331,20577,774,2,Married,Higher,Commercial,0,1.514036173,0.050674493,56,2
101447,188484,647762,21690,14550,5037,2,Single,Incomplete Higher,Working,0,3.436694892,0.115076081,39,13
101448,285064,1324976,20183,16841,7432,1,Married,Secondary,Pensioner,0,4.647994836,0.070801645,46,20
101449,265378,772876,40346,22927,4162,3,Married,Secondary,Commercial,0,2.912358975,0.152032196,62,11
101450,291090,1144904,5875,7915,445,1,Married,Incomplete Higher,Working,0,3.933161565,0.020182761,21,1
101451,245314,987293,13254,14889,10155,0,Married,Higher,Working,0,4.024609276,0.054028714,40,27
